step,loss,lr,tokens_per_sec
1622000,0.992472,0.00028098,200092.86
1622100,0.976749,0.00028098,200092.84
1622200,0.939502,0.00028098,200092.84
1622300,0.957206,0.00028098,200092.84
1622400,1.015123,0.00028097,200092.99
1622500,0.964691,0.00028097,200092.88
1622600,0.980900,0.00028097,200092.94
1622700,0.971803,0.00028097,200093.02
1622800,1.044857,0.00028096,200093.03
1622900,0.953723,0.00028096,200093.03
1623000,1.040000,0.00028096,200093.03
1623100,0.993187,0.00028096,200092.98
1623200,1.011191,0.00028095,200093.03
1623300,0.946984,0.00028095,200092.95
1623400,0.977197,0.00028095,200092.91
1623500,0.987270,0.00028095,200092.91
1623600,0.964527,0.00028095,200092.93
1623700,0.951844,0.00028094,200092.83
1623800,0.984377,0.00028094,200093.07
1623900,0.957804,0.00028094,200093.09
1624000,1.052281,0.00028094,200093.17
1624100,0.985318,0.00028093,200093.22
1624200,0.996668,0.00028093,200093.42
1624300,0.994792,0.00028093,200093.50
1624400,1.048479,0.00028093,200093.53
1624500,1.020183,0.00028092,200093.82
1624600,1.006634,0.00028092,200093.69
1624700,1.018931,0.00028092,200093.66
1624800,1.001371,0.00028092,200093.95
1624900,0.997885,0.00028092,200094.20
1625000,0.970764,0.00028091,200094.25
1625100,0.965268,0.00028091,200093.80
1625200,0.982661,0.00028091,200094.02
1625300,1.007756,0.00028091,200093.89
1625400,0.966612,0.00028090,200093.70
1625500,0.981263,0.00028090,200093.43
1625600,1.013821,0.00028090,200093.32
1625700,0.976015,0.00028090,200093.43
1625800,0.958939,0.00028089,200093.05
1625900,0.938561,0.00028089,200093.06
1626000,0.933653,0.00028089,200093.04
1626100,0.937079,0.00028089,200093.21
1626200,0.910240,0.00028089,200093.33
1626300,0.956312,0.00028088,200093.50
1626400,0.984479,0.00028088,200093.57
1626500,0.980922,0.00028088,200093.58
1626600,0.981375,0.00028088,200093.39
1626700,1.021390,0.00028087,200093.31
1626800,0.935326,0.00028087,200093.50
1626900,0.990366,0.00028087,200093.63
1627000,0.974825,0.00028087,200093.82
1627100,0.980813,0.00028086,200093.93
1627200,0.937762,0.00028086,200093.77
1627300,0.933565,0.00028086,200093.75
1627400,1.017783,0.00028086,200093.94
1627500,1.009298,0.00028086,200093.87
1627600,0.979687,0.00028085,200093.88
1627700,0.989332,0.00028085,200094.04
1627800,0.968728,0.00028085,200093.98
1627900,0.983643,0.00028085,200093.92
1628000,0.965502,0.00028084,200093.91
1628100,0.965427,0.00028084,200093.94
1628200,1.001919,0.00028084,200093.96
1628300,0.985843,0.00028084,200094.12
1628400,0.979380,0.00028083,200094.32
1628500,1.014767,0.00028083,200094.35
1628600,1.024222,0.00028083,200094.49
1628700,0.950908,0.00028083,200094.53
1628800,0.969789,0.00028083,200094.47
1628900,0.955985,0.00028082,200094.44
1629000,1.003613,0.00028082,200094.63
1629100,1.036570,0.00028082,200094.70
1629200,0.979612,0.00028082,200094.72
1629300,0.971209,0.00028081,200094.77
1629400,0.985567,0.00028081,200094.65
1629500,0.993042,0.00028081,200094.36
1629600,0.944004,0.00028081,200094.53
1629700,0.945133,0.00028080,200094.42
1629800,0.947349,0.00028080,200094.53
1629900,0.997645,0.00028080,200094.58
1630000,1.016186,0.00028080,200094.60
1630100,0.998974,0.00028080,200094.73
1630200,0.939056,0.00028079,200094.87
1630300,0.978059,0.00028079,200095.10
1630400,0.993306,0.00028079,200095.43
1630500,0.970632,0.00028079,200095.63
1630600,0.961797,0.00028078,200095.43
1630700,1.003616,0.00028078,200095.22
1630800,1.000748,0.00028078,200095.07
1630900,1.026403,0.00028078,200095.15
1631000,1.005088,0.00028077,200095.24
1631100,0.966114,0.00028077,200095.23
1631200,0.984401,0.00028077,200095.01
1631300,0.980457,0.00028077,200094.75
1631400,1.012959,0.00028077,200094.58
1631500,0.962078,0.00028076,200094.64
1631600,0.992538,0.00028076,200094.79
1631700,0.984490,0.00028076,200094.70
1631800,0.991450,0.00028076,200094.68
1631900,0.957211,0.00028075,200094.53
1632000,0.952432,0.00028075,200094.36
1632100,0.997688,0.00028075,200094.43
1632200,1.011538,0.00028075,200094.51
1632300,0.922663,0.00028074,200094.24
1632400,0.973984,0.00028074,200094.01
1632500,0.970870,0.00028074,200093.94
1632600,0.971464,0.00028074,200093.86
1632700,0.976659,0.00028074,200093.73
1632800,0.970028,0.00028073,200093.79
1632900,0.948539,0.00028073,200093.89
1633000,1.028962,0.00028073,200094.11
1633100,1.018297,0.00028073,200094.11
1633200,0.991191,0.00028072,200094.05
1633300,0.946656,0.00028072,200094.01
1633400,0.934775,0.00028072,200093.94
1633500,0.979899,0.00028072,200093.98
1633600,1.008720,0.00028071,200094.12
1633700,0.952237,0.00028071,200094.28
1633800,0.918274,0.00028071,200094.53
1633900,1.009404,0.00028071,200094.45
1634000,0.967302,0.00028071,200094.21
1634100,1.033099,0.00028070,200093.93
1634200,0.953028,0.00028070,200093.84
1634300,1.002588,0.00028070,200093.86
1634400,0.899042,0.00028070,200094.04
1634500,0.917219,0.00028069,200094.30
1634600,0.995889,0.00028069,200094.38
1634700,1.002330,0.00028069,200094.18
1634800,0.989482,0.00028069,200094.29
1634900,0.978528,0.00028068,200094.51
1635000,0.923371,0.00028068,200094.65
1635100,0.957378,0.00028068,200094.88
1635200,0.987021,0.00028068,200094.81
1635300,0.966962,0.00028068,200094.70
1635400,0.958565,0.00028067,200094.63
1635500,0.963047,0.00028067,200094.48
1635600,0.961018,0.00028067,200094.21
1635700,0.951701,0.00028067,200094.08
1635800,0.979075,0.00028066,200094.06
1635900,1.020315,0.00028066,200094.18
1636000,0.933271,0.00028066,200094.23
1636100,0.972437,0.00028066,200094.35
1636200,1.051686,0.00028065,200094.45
1636300,0.990995,0.00028065,200094.38
1636400,0.989917,0.00028065,200094.63
1636500,0.971164,0.00028065,200094.58
1636600,0.979514,0.00028065,200094.72
1636700,0.902956,0.00028064,200094.81
1636800,0.985009,0.00028064,200094.68
1636900,1.032323,0.00028064,200094.70
1637000,0.995442,0.00028064,200094.79
1637100,1.037829,0.00028063,200094.87
1637200,1.008486,0.00028063,200094.78
1637300,0.940547,0.00028063,200094.78
1637400,0.990454,0.00028063,200094.77
1637500,0.909352,0.00028062,200094.85
1637600,0.994091,0.00028062,200095.00
1637700,0.919165,0.00028062,200094.52
1637800,0.958646,0.00028062,200094.37
1637900,1.050361,0.00028062,200094.28
1638000,0.982641,0.00028061,200094.28
1638100,0.979695,0.00028061,200094.39
1638200,1.009368,0.00028061,200094.36
1638300,0.994433,0.00028061,200094.37
1638400,0.959462,0.00028060,200094.31
1638500,0.974487,0.00028060,200094.40
1638600,0.956232,0.00028060,200094.27
1638700,0.983425,0.00028060,200094.19
1638800,0.951339,0.00028059,200094.10
1638900,1.006766,0.00028059,200094.07
1639000,0.951235,0.00028059,200094.10
1639100,0.974662,0.00028059,200094.02
1639200,0.967100,0.00028058,200093.78
1639300,0.926786,0.00028058,200093.74
1639400,1.023124,0.00028058,200093.77
1639500,0.998336,0.00028058,200093.81
1639600,0.968509,0.00028058,200093.80
1639700,0.994787,0.00028057,200093.78
1639800,0.988685,0.00028057,200093.43
1639900,0.999287,0.00028057,200093.34
1640000,0.951637,0.00028057,200093.24
1640100,0.975744,0.00028056,200092.92
1640200,0.983245,0.00028056,200092.69
1640300,0.993522,0.00028056,200092.37
1640400,0.965112,0.00028056,200092.25
1640500,0.979387,0.00028055,200091.93
1640600,0.992972,0.00028055,200091.59
1640700,0.952398,0.00028055,200091.00
1640800,0.979520,0.00028055,200091.03
1640900,0.973413,0.00028055,200090.97
1641000,0.937917,0.00028054,200090.91
1641100,0.983441,0.00028054,200090.75
1641200,0.967506,0.00028054,200090.74
1641300,1.042191,0.00028054,200090.90
1641400,0.949282,0.00028053,200090.96
1641500,0.996894,0.00028053,200090.96
1641600,0.985456,0.00028053,200091.16
1641700,1.019011,0.00028053,200091.17
1641800,1.018554,0.00028052,200091.13
1641900,0.980306,0.00028052,200091.19
1642000,0.960990,0.00028052,200091.08
1642100,0.990242,0.00028052,200090.96
1642200,0.992051,0.00028052,200090.87
1642300,0.917597,0.00028051,200090.80
1642400,0.991200,0.00028051,200090.83
1642500,1.020703,0.00028051,200090.63
1642600,1.048388,0.00028051,200090.31
1642700,1.005971,0.00028050,200090.20
1642800,0.978759,0.00028050,200090.31
1642900,0.961955,0.00028050,200090.22
1643000,0.975157,0.00028050,200090.30
1643100,0.946640,0.00028049,200090.32
1643200,1.025141,0.00028049,200090.18
1643300,1.041040,0.00028049,200090.32
1643400,1.011519,0.00028049,200090.34
1643500,0.929108,0.00028049,200090.23
1643600,0.941249,0.00028048,200090.16
1643700,1.003256,0.00028048,200089.94
1643800,0.979690,0.00028048,200090.07
1643900,1.007079,0.00028048,200090.22
1644000,0.916533,0.00028047,200090.32
1644100,0.987020,0.00028047,200090.42
1644200,0.988808,0.00028047,200090.15
1644300,0.964027,0.00028047,200090.06
1644400,0.960148,0.00028046,200089.85
1644500,1.006918,0.00028046,200090.01
1644600,0.934851,0.00028046,200089.94
1644700,0.985353,0.00028046,200089.86
1644800,0.957346,0.00028045,200089.92
1644900,0.994956,0.00028045,200090.14
1645000,0.937482,0.00028045,200090.28
1645100,0.975744,0.00028045,200090.13
1645200,0.979329,0.00028045,200089.95
1645300,0.965268,0.00028044,200089.74
1645400,0.968253,0.00028044,200089.65
1645500,1.008368,0.00028044,200089.84
1645600,0.956224,0.00028044,200089.77
1645700,0.961260,0.00028043,200089.57
1645800,0.975004,0.00028043,200089.82
1645900,1.011277,0.00028043,200089.76
1646000,0.973536,0.00028043,200089.76
1646100,1.005715,0.00028042,200089.78
1646200,0.987231,0.00028042,200089.86
1646300,0.977167,0.00028042,200089.80
1646400,0.996425,0.00028042,200089.55
1646500,0.932144,0.00028042,200089.65
1646600,0.991401,0.00028041,200089.79
1646700,0.943062,0.00028041,200089.53
1646800,1.020400,0.00028041,200089.63
1646900,0.952752,0.00028041,200089.76
1647000,0.990544,0.00028040,200089.80
1647100,0.984867,0.00028040,200089.83
1647200,0.941599,0.00028040,200089.72
1647300,1.001171,0.00028040,200089.52
1647400,1.010573,0.00028039,200089.58
1647500,0.992670,0.00028039,200089.78
1647600,1.019299,0.00028039,200089.66
1647700,0.958944,0.00028039,200089.58
1647800,0.934576,0.00028039,200089.66
1647900,0.935556,0.00028038,200089.60
1648000,0.961347,0.00028038,200089.69
1648100,0.919797,0.00028038,200089.74
1648200,0.995428,0.00028038,200089.66
1648300,0.968203,0.00028037,200089.60
1648400,0.921708,0.00028037,200089.56
1648500,1.031365,0.00028037,200089.50
1648600,0.986718,0.00028037,200089.49
1648700,1.038466,0.00028036,200089.51
1648800,0.944067,0.00028036,200089.48
1648900,0.997579,0.00028036,200089.30
1649000,0.993705,0.00028036,200089.35
1649100,0.908005,0.00028035,200089.27
1649200,0.999135,0.00028035,200089.24
1649300,0.986081,0.00028035,200089.16
1649400,0.998458,0.00028035,200089.03
1649500,0.955821,0.00028035,200088.84
1649600,0.981053,0.00028034,200088.79
1649700,1.006948,0.00028034,200088.62
1649800,0.958176,0.00028034,200088.54
1649900,1.006022,0.00028034,200088.62
1650000,0.915972,0.00028033,200088.73
1650100,0.970852,0.00028033,200088.91
1650200,0.951379,0.00028033,200088.55
1650300,0.941148,0.00028033,200088.44
1650400,0.968011,0.00028032,200088.31
1650500,0.975587,0.00028032,200088.28
1650600,0.985777,0.00028032,200088.42
1650700,0.993918,0.00028032,200088.37
1650800,1.032168,0.00028032,200088.33
1650900,0.932651,0.00028031,200088.09
1651000,0.973478,0.00028031,200087.82
1651100,0.906718,0.00028031,200087.79
1651200,0.955090,0.00028031,200087.92
1651300,0.950593,0.00028030,200087.94
1651400,1.006278,0.00028030,200088.09
1651500,0.964393,0.00028030,200088.07
1651600,0.951396,0.00028030,200088.03
1651700,1.017959,0.00028029,200088.14
1651800,0.981765,0.00028029,200088.03
1651900,1.007547,0.00028029,200087.97
1652000,1.015511,0.00028029,200087.87
1652100,0.974105,0.00028028,200088.00
1652200,0.988607,0.00028028,200088.11
1652300,0.988402,0.00028028,200088.10
1652400,0.975194,0.00028028,200088.18
1652500,0.973942,0.00028028,200088.34
1652600,0.997814,0.00028027,200088.23
1652700,0.999921,0.00028027,200088.18
1652800,0.956347,0.00028027,200088.41
1652900,1.003712,0.00028027,200088.32
1653000,1.010271,0.00028026,200088.42
1653100,1.021837,0.00028026,200088.29
1653200,1.026083,0.00028026,200088.38
1653300,0.951125,0.00028026,200088.42
1653400,1.021455,0.00028025,200088.55
1653500,0.951973,0.00028025,200088.86
1653600,0.960552,0.00028025,200088.91
1653700,0.969222,0.00028025,200088.96
1653800,1.009455,0.00028024,200088.92
1653900,0.997031,0.00028024,200088.88
1654000,1.000842,0.00028024,200088.91
1654100,0.969933,0.00028024,200088.68
1654200,0.972835,0.00028024,200088.45
1654300,0.976610,0.00028023,200088.55
1654400,0.934372,0.00028023,200088.52
1654500,1.003085,0.00028023,200088.41
1654600,0.980897,0.00028023,200088.48
1654700,0.961154,0.00028022,200088.50
1654800,1.005711,0.00028022,200088.51
1654900,0.980162,0.00028022,200088.57
1655000,1.021637,0.00028022,200088.63
1655100,0.964900,0.00028021,200088.47
1655200,0.939182,0.00028021,200088.52
1655300,0.965657,0.00028021,200088.48
1655400,1.022995,0.00028021,200088.53
1655500,0.958270,0.00028021,200088.84
1655600,0.958255,0.00028020,200088.99
1655700,0.933718,0.00028020,200089.03
1655800,1.023499,0.00028020,200089.22
1655900,0.978794,0.00028020,200089.16
1656000,0.955622,0.00028019,200089.25
1656100,0.988617,0.00028019,200089.29
1656200,0.924809,0.00028019,200089.16
1656300,0.946899,0.00028019,200088.62
1656400,1.016187,0.00028018,200088.61
1656500,0.966968,0.00028018,200088.77
1656600,0.994847,0.00028018,200088.72
1656700,0.966916,0.00028018,200088.81
1656800,0.987549,0.00028017,200088.64
1656900,0.985480,0.00028017,200088.56
1657000,0.954916,0.00028017,200088.49
1657100,0.923003,0.00028017,200088.34
1657200,1.007754,0.00028017,200088.16
1657300,0.925051,0.00028016,200088.00
1657400,0.984274,0.00028016,200088.11
1657500,0.959263,0.00028016,200088.12
1657600,0.989924,0.00028016,200088.14
1657700,0.973247,0.00028015,200088.31
1657800,0.986553,0.00028015,200088.26
1657900,0.962562,0.00028015,200087.51
1658000,0.978522,0.00028015,200087.39
1658100,1.025494,0.00028014,200087.38
1658200,0.953666,0.00028014,200087.55
1658300,1.019767,0.00028014,200087.60
1658400,1.020483,0.00028014,200087.53
1658500,0.956379,0.00028013,200087.37
1658600,0.940869,0.00028013,200087.07
1658700,0.998692,0.00028013,200086.69
1658800,0.989201,0.00028013,200086.46
1658900,0.993479,0.00028013,200086.29
1659000,0.991307,0.00028012,200085.99
1659100,1.000749,0.00028012,200085.65
1659200,0.969065,0.00028012,200085.59
1659300,0.962588,0.00028012,200085.31
1659400,0.987490,0.00028011,200085.02
1659500,1.019487,0.00028011,200084.95
1659600,1.001823,0.00028011,200085.09
1659700,1.038438,0.00028011,200085.08
1659800,0.978399,0.00028010,200084.96
1659900,0.991565,0.00028010,200085.12
1660000,0.987980,0.00028010,200085.09
1660100,1.017729,0.00028010,200085.24
1660200,0.940333,0.00028010,200085.33
1660300,0.948117,0.00028009,200085.46
1660400,0.985775,0.00028009,200085.54
1660500,1.057785,0.00028009,200085.57
1660600,0.976963,0.00028009,200085.40
1660700,1.008902,0.00028008,200085.42
1660800,1.010879,0.00028008,200085.45
1660900,0.965572,0.00028008,200085.35
1661000,1.000078,0.00028008,200085.43
1661100,0.970500,0.00028007,200085.47
1661200,0.911671,0.00028007,200085.18
1661300,0.986728,0.00028007,200085.07
1661400,0.948847,0.00028007,200084.92
1661500,0.956087,0.00028006,200084.94
1661600,1.002392,0.00028006,200084.89
1661700,0.952804,0.00028006,200084.90
1661800,1.001644,0.00028006,200085.00
1661900,0.972066,0.00028006,200085.26
1662000,0.977144,0.00028005,200085.43
1662100,1.000194,0.00028005,200085.38
1662200,0.964214,0.00028005,200085.13
1662300,0.983927,0.00028005,200085.24
1662400,0.974651,0.00028004,200085.20
1662500,0.947471,0.00028004,200085.16
1662600,0.985824,0.00028004,200085.22
1662700,0.934189,0.00028004,200085.40
1662800,0.897450,0.00028003,200085.04
1662900,1.013640,0.00028003,200084.83
1663000,0.961707,0.00028003,200084.85
1663100,0.968095,0.00028003,200084.67
1663200,0.974909,0.00028002,200084.57
1663300,0.980361,0.00028002,200084.40
1663400,0.989623,0.00028002,200084.02
1663500,0.959525,0.00028002,200083.97
1663600,0.970441,0.00028002,200084.04
1663700,0.963306,0.00028001,200084.05
1663800,0.964561,0.00028001,200084.28
1663900,1.031446,0.00028001,200084.32
1664000,0.993139,0.00028001,200084.09
1664100,0.966218,0.00028000,200083.80
1664200,0.921099,0.00028000,200083.67
1664300,0.937074,0.00028000,200083.60
1664400,1.011170,0.00028000,200083.44
1664500,0.990493,0.00027999,200083.32
1664600,0.950259,0.00027999,200083.06
1664700,0.972932,0.00027999,200083.10
1664800,1.018515,0.00027999,200083.17
1664900,1.024563,0.00027998,200083.10
1665000,0.930608,0.00027998,200083.26
1665100,0.992244,0.00027998,200083.21
1665200,1.001712,0.00027998,200083.12
1665300,0.975869,0.00027998,200083.06
1665400,0.957811,0.00027997,200082.86
1665500,0.925140,0.00027997,200082.74
1665600,0.981383,0.00027997,200082.84
1665700,0.969141,0.00027997,200082.80
1665800,1.023483,0.00027996,200082.75
1665900,1.018436,0.00027996,200082.95
1666000,0.991498,0.00027996,200082.88
1666100,0.974059,0.00027996,200082.71
1666200,0.982814,0.00027995,200082.55
1666300,0.973066,0.00027995,200082.47
1666400,0.954647,0.00027995,200082.46
1666500,1.013149,0.00027995,200082.34
1666600,0.968172,0.00027994,200082.39
1666700,0.931530,0.00027994,200082.22
1666800,1.028930,0.00027994,200082.14
1666900,1.017396,0.00027994,200082.16
1667000,1.024394,0.00027994,200082.13
1667100,1.023929,0.00027993,200082.10
1667200,0.988614,0.00027993,200082.05
1667300,0.940472,0.00027993,200081.99
1667400,0.937711,0.00027993,200081.84
1667500,0.971890,0.00027992,200081.90
1667600,1.039051,0.00027992,200081.72
1667700,0.951314,0.00027992,200081.54
1667800,1.001104,0.00027992,200081.40
1667900,1.027854,0.00027991,200081.26
1668000,0.974788,0.00027991,200081.11
1668100,0.987949,0.00027991,200080.94
1668200,1.017979,0.00027991,200080.80
1668300,1.012608,0.00027990,200080.78
1668400,0.996172,0.00027990,200080.66
1668500,0.926710,0.00027990,200080.79
1668600,0.995242,0.00027990,200080.63
1668700,0.978168,0.00027990,200080.62
1668800,1.011994,0.00027989,200080.32
1668900,0.962485,0.00027989,200080.16
1669000,1.002984,0.00027989,200079.94
1669100,0.954308,0.00027989,200080.09
1669200,0.941568,0.00027988,200080.17
1669300,0.979825,0.00027988,200080.26
1669400,1.021507,0.00027988,200080.22
1669500,0.958756,0.00027988,200080.41
1669600,1.021927,0.00027987,200080.36
1669700,0.986468,0.00027987,200080.14
1669800,1.005668,0.00027987,200080.24
1669900,0.972527,0.00027987,200080.21
1670000,1.000212,0.00027986,200080.32
1670100,0.993012,0.00027986,200080.26
1670200,1.003911,0.00027986,200079.91
1670300,0.969351,0.00027986,200079.94
1670400,0.994025,0.00027986,200080.01
1670500,0.964267,0.00027985,200080.08
